Codigo,Marca,Modelo,Color,PrecioConIva,PrecioSinIva,Inactivo
CPOLAR,CENTRAL,POLAR,,36179,29900,
CPOLAR3,CENTRAL,POLAR3,,36179,29900,
CPOLICE1,CENTRAL,POLICE,C1,39325,32500,
CPOLICE4,CENTRAL,POLICE,C4,39325,32500,
CPOLICE5,CENTRAL,POLICE,C5,39325,32500,
CPONZA3,CENTRAL,PONZA,C3,22808,18850,
CPONZA4,CENTRAL,PONZA,C4,22808,18850,
CPONZA5,CENTRAL,PONZA,C5,22808,18850,
CPORTO1,CENTRAL,PORTO,C1,33759,27900,
CPORTO4,CENTRAL,PORTO,C4,33759,27900,
CPORTO6,CENTRAL,PORTO,C6,33759,27900,
CPOTTER1,CENTRAL,POTTER,C1,33759,27900,
CPOTTER3,CENTRAL,POTTER,C3,33759,27900,
CPOTTER5,CENTRAL,POTTER,C5,33759,27900,
CPOWDER1,CENTRAL,POWDER,C1,36179,29900,
CPOWDER2,CENTRAL,POWDER,C2,36179,29900,
CPOWDER4,CENTRAL,POWDER,C4,36179,29900,
CPRAGA1,CENTRAL,PRAGA,C1,39325,32500,
CPRAGA2,CENTRAL,PRAGA,C2,39325,32500,
CPRAGA3,CENTRAL,PRAGA,C3,39325,32500,
CPRAGA5,CENTRAL,PRAGA,C5,39325,32500,
CPREFERIDO3,CENTRAL,PREFERIDO,C3,27709,22900,
CPREFERIDO6,CENTRAL,PREFERIDO,C6,27709,22900,
CPRISMA1,CENTRAL,PRISMA,C1,44649,36900,
CPRISMA2,CENTRAL,PRISMA,C2,44649,36900,
CPRISMA3,CENTRAL,PRISMA,C3,44649,36900,
CPRISMA4,CENTRAL,PRISMA,C4,44649,36900,
CPRISMA5,CENTRAL,PRISMA,C5,44649,36900,
CPRISMA6,CENTRAL,PRISMA,C6,44649,36900,
CPUEBLO5,CENTRAL,PUEBLO,C5,27709,22900,
CPUEBLO6,CENTRAL,PUEBLO,C6,27709,22900,
CPULSE3,CENTRAL,PULSE,C3,36179,29900,
CPUNTA1,CENTRAL,PUNTA,C1,22808,18850,
CPUNTA2,CENTRAL,PUNTA,C2,22808,18850,
CPUNTA3,CENTRAL,PUNTA,C3,22808,18850,
CPUNTA5,CENTRAL,PUNTA,C5,22808,18850,
CPUNTA7,CENTRAL,PUNTA,C7,22808,18850,
CPUPO1,CENTRAL,PUPO,C1,35090,29000,
CQUANTUM1,CENTRAL,QUANTUM,C1,44649,36900,
CQUANTUM3,CENTRAL,QUANTUM,C3,44649,36900,
CQUANTUM4,CENTRAL,QUANTUM,C4,44649,36900,
CQUARZO1,CENTRAL,QUARZO,C1,26499,21900,
CQUARZO3,CENTRAL,QUARZO,C3,26499,21900,
CQUARZO4,CENTRAL,QUARZO,C4,30129,24900,
CQUEBEC1,CENTRAL,QUEBEC,C1,22808,18850,
CQUEBEC4,CENTRAL,QUEBEC,C4,22808,18850,
CQUEBEC5,CENTRAL,QUEBEC,C5,22808,18850,
CQUEBEC7,CENTRAL,QUEBEC,C7,22808,18850,
CQUEEN1,CENTRAL,QUEEN,C1,27709,22900,
CQUEEN3,CENTRAL,QUEEN,C3,27709,22900,
CRADIANTE1,CENTRAL,RADIANTE,C1,44649,36900,
CRADIANTE2,CENTRAL,RADIANTE,C2,44649,36900,
CRADIANTE3,CENTRAL,RADIANTE,C3,44649,36900,
CRAFAGA2,CENTRAL,RAFAGA,C2,33759,27900,
CRAULI1,CENTRAL,RAULI,C1,27709,22900,
CRAULI2,CENTRAL,RAULI,C2,27709,22900,
CRAULI3,CENTRAL,RAULI,C3,27709,22900,
CRAULI4,CENTRAL,RAULI,C4,27709,22900,
CRAULI5,CENTRAL,RAULI,C5,27709,22900,
CRAULI6,CENTRAL,RAULI,C6,27709,22900,
CRAVA3,CENTRAL,RAVA,C3,33759,27900,
CRAVA6,CENTRAL,RAVA,C6,33759,27900,
CRAY3,CENTRAL,RAY,C3,47069,38900,
CRAY4,CENTRAL,RAY,C4,47069,38900,
CRAY5,CENTRAL,RAY,C5,47069,38900,
CRAZO1,CENTRAL,RAZO,C1,47069,38900,
CRAZO2,CENTRAL,RAZO,C2,47069,38900,
CRAZO3,CENTRAL,RAZO,C3,47069,38900,
CRAZO4,CENTRAL,RAZO,C4,47069,38900,
CRAZO5,CENTRAL,RAZO,C5,47069,38900,
CRAZO6,CENTRAL,RAZO,C6,47069,38900,
CRAZO8,CENTRAL,RAZO,C8,47069,38900,
CREAL1,CENTRAL,REAL,C1,36179,29900,
CREAL2,CENTRAL,REAL,C2,36179,29900,
CREAL4,CENTRAL,REAL,C4,36179,29900,
CREBEL1,CENTRAL,REBEL,C1,47069,38900,
CREBEL2,CENTRAL,REBEL,C2,47069,38900,
CREBEL5,CENTRAL,REBEL,C5,47069,38900,
CREDRA1,CENTRAL,REDRA,C1,47069,38900,
CREDRA2,CENTRAL,REDRA,C2,47069,38900,
CREDRA5,CENTRAL,REDRA,C5,47069,38900,
CREINA1,CENTRAL,REINA,C1,44649,36900,
CREINA2,CENTRAL,REINA,C2,44649,36900,
CREINA4,CENTRAL,REINA,C4,44649,36900,
CREINA5,CENTRAL,REINA,C5,44649,36900,
CRELAMPAGO1,CENTRAL,RELAMPAGO,C1,36179,29900,
CRELAMPAGO2,CENTRAL,RELAMPAGO,C2,36179,29900,
CRELAMPAGO4,CENTRAL,RELAMPAGO,C4,36179,29900,
CRELAMPAGO5,CENTRAL,RELAMPAGO,C5,36179,29900,
CRENUA1,CENTRAL,RENUA,C1,47069,38900,
CRENUA2,CENTRAL,RENUA,C2,47069,38900,
CRENUA5,CENTRAL,RENUA,C5,47069,38900,
CREX1,CENTRAL,REX,C1,38599,31900,
CREX2,CENTRAL,REX,C2,38599,31900,
CREX4,CENTRAL,REX,C4,38599,31900,
CREX6,CENTRAL,REX,C6,38599,31900,
CREX641,CENTRAL,REX,C641,38599,31900,
CREX642,CENTRAL,REX,C642,38599,31900,
CREY1,CENTRAL,REY,C1,42229,34900,
CREY116,CENTRAL,REY,C116,42229,34900,
CREY2,CENTRAL,REY,C2,42229,34900,
CREY3,CENTRAL,REY,C3,42229,34900,
CREY42,CENTRAL,REY,C42,42229,34900,
CREY5,CENTRAL,REY,C5,42229,34900,
CREY641,CENTRAL,REY,C641,42229,34900,
CREY642,CENTRAL,REY,C642,42229,34900,
CRH1,CENTRAL,RIO HONDO,C1,47069,38900,
CRHINO1,CENTRAL,RHINO,C1,44649,36900,
CRHINO2,CENTRAL,RHINO,C2,44649,36900,
CRHINO3,CENTRAL,RHINO,C3,44649,36900,
CRHINO4,CENTRAL,RHINO,C4,44649,36900,
CRHINO5,CENTRAL,RHINO,C5,44649,36900,
CRICK1,CENTRAL,RICK,C1,27709,22900,
CRICK2,CENTRAL,RICK,C2,27709,22900,
CRICK3,CENTRAL,RICK,C3,27709,22900,
CRICK5,CENTRAL,RICK,C5,27709,22900,
CRICKY1,CENTRAL,RICKY,C1,33759,27900,
CRICKY2,CENTRAL,RICKY,C2,33759,27900,
CRICKY3,CENTRAL,RICKY,C3,33759,27900,
CRICKY4,CENTRAL,RICKY,C4,33759,27900,
CRICKY5,CENTRAL,RICKY,C5,33759,27900,
CRICKY6,CENTRAL,RICKY,C6,33759,27900,
CRIKO1,CENTRAL,RIKO,C1,47069,38900,
CRIKO3,CENTRAL,RIKO,C3,47069,38900,
CRIKO4,CENTRAL,RIKO,C4,47069,38900,
CRIMINI1,CENTRAL,RIMINI,C1,22808,18850,
CRIMINI4,CENTRAL,RIMINI,C4,22808,18850,
CRIMINI6,CENTRAL,RIMINI,C6,22808,18850,
CRIO1,CENTRAL,RIO,C1,39809,32900,
CRIO2,CENTRAL,RIO,C2,39809,32900,
CRIO3,CENTRAL,RIO,C3,39809,32900,
CRIO4,CENTRAL,RIO,C4,44649,36900,
CRIOT1,CENTRAL,RIOT,C1,47069,38900,
CRIOT2,CENTRAL,RIOT,C2,47069,38900,
CRIOT5,CENTRAL,RIOT,C5,47069,38900,
CRISE1,CENTRAL,RISE,C1,54329,44900,
CRISE2,CENTRAL,RISE,C2,54329,44900,
CRISE3,CENTRAL,RISE,C3,54329,44900,
CRISE4,CENTRAL,RISE,C4,54329,44900,
CRITMO1,CENTRAL,RITMO,C1,33759,27900,
CRITMO188,CENTRAL,RITMO,C188,33759,27900,
CRITMO2,CENTRAL,RITMO,C2,33759,27900,
CRITMO26,CENTRAL,RITMO,C26,33759,27900,
CRITMO3,CENTRAL,RITMO,C3,33759,27900,
CRITMO4,CENTRAL,RITMO,C4,33759,27900,
CRITMO46,CENTRAL,RITMO,C46,33759,27900,
CRITMO6,CENTRAL,RITMO,C6,33759,27900,
CRITMO73,CENTRAL,RITMO,C73,33759,27900,
CRIVE1,CENTRAL,RIVE,C1,51909,42900,
CRIVE2,CENTRAL,RIVE,C2,51909,42900,
CRIVE3,CENTRAL,RIVE,C3,51909,42900,
CRIVERA1,CENTRAL,RIVERA,C1,42229,34900,
CRIVERA15,CENTRAL,RIVERA,C15,42229,34900,
CRIVERA2,CENTRAL,RIVERA,C2,42229,34900,
CRIVERA3,CENTRAL,RIVERA,C3,42229,34900,
CROAD1,CENTRAL,ROAD,C1,33759,27900,
CROAD2,CENTRAL,ROAD,C2,33759,27900,
CROAD4,CENTRAL,ROAD,C4,33759,27900,
CROAD5,CENTRAL,ROAD,C5,33759,27900,
CROAD8,CENTRAL,ROAD,C8,33759,27900,
CROBERT1,CENTRAL,ROBERT,C1,26741,22100,
CROBERT2,CENTRAL,ROBERT,C2,26741,22100,
CROBERT3,CENTRAL,ROBERT,C3,26741,22100,
CROMA1,CENTRAL,ROMA,C1,39809,32900,
CROMA2,CENTRAL,ROMA,C2,39809,32900,
CROMA3,CENTRAL,ROMA,C3,22808,18850,
CROMA4,CENTRAL,ROMA,C4,22808,18850,
CROMA5,CENTRAL,ROMA,C5,22808,18850,
CROMA6,CENTRAL,ROMA,C6,39809,32900,
CRONX1,CENTRAL,RONX,C1,47069,38900,
CRONX11,CENTRAL,RONX,C11,47069,38900,
CRONX14,CENTRAL,RONX,C14,47069,38900,
CRONX44,CENTRAL,RONX,C44,47069,38900,
CROOTS1,CENTRAL,ROOTS,C1,47069,38900,
CROOTS2,CENTRAL,ROOTS,C2,47069,38900,
CROOTS3,CENTRAL,ROOTS,C3,47069,38900,
CROOTS5,CENTRAL,ROOTS,C5,47069,38900,
CROTERDAM1,CENTRAL,ROTERDAM,C1,39809,32900,
CROTERDAM2,CENTRAL,ROTERDAM,C2,39809,32900,
CROTERDAM5,CENTRAL,ROTERDAM,C5,39809,32900,
CROYAL1,CENTRAL,ROYAL,C1,22808,18850,
CROYAL3,CENTRAL,ROYAL,C3,22808,18850,
CROYAL4,CENTRAL,ROYAL,C4,22808,18850,
CRUDA1,CENTRAL,RUDA,C1,47069,38900,
CRUDA2,CENTRAL,RUDA,C2,47069,38900,
CRUDA3,CENTRAL,RUDA,C3,47069,38900,
CRUDA4,CENTRAL,RUDA,C4,47069,38900,
CRUDA5,CENTRAL,RUDA,C5,47069,38900,
CRUDA6,CENTRAL,RUDA,C6,47069,38900,
CRUDA7,CENTRAL,RUDA,C7,47069,38900,
CRUDOLF3,CENTRAL,RUDOLF,C3,27709,22900,
CRUDOLF4,CENTRAL,RUDOLF,C4,27709,22900,
CRUDOLF5,CENTRAL,RUDOLF,C5,27709,22900,
CRUDOLF6,CENTRAL,RUDOLF,C6,27709,22900,
CRUNA1,CENTRAL,RUNA,C1,47069,38900,
CRUNA2,CENTRAL,RUNA,C2,47069,38900,
CRUNA3,CENTRAL,RUNA,C3,47069,38900,
CRUNA4,CENTRAL,RUNA,C4,47069,38900,
CRUNA6,CENTRAL,RUNA,C6,47069,38900,
CRUSH1,CENTRAL,RUSH,C1,44649,36900,
CRUSH3,CENTRAL,RUSH,C3,44649,36900,
CRUSH4,CENTRAL,RUSH,C4,44649,36900,
CSAGE1,CENTRAL,SAGE,C1,42229,34900,
CSAGE2,CENTRAL,SAGE,C2,42229,34900,
CSAGE4,CENTRAL,SAGE,C4,42229,34900,
CSAGE5,CENTRAL,SAGE,C5,42229,34900,
CSALENTO1,CENTRAL,SALENTO,C1,36179,29900,
CSALENTO2,CENTRAL,SALENTO,C2,36179,29900,
CSANTIAGO1,CENTRAL,SANTIAGO,C1,27528,22750,
CSANTIAGO5,CENTRAL,SANTIAGO,C5,27528,22750,
CSAO1,CENTRAL,SAO PAULO,C1,26741,22100,
CSAO3,CENTRAL,SAO PAULO,C3,26741,22100,
CSAO4,CENTRAL,SAO PAULO,C4,26741,22100,
CSAO6,CENTRAL,SAO PAULO,C6,26741,22100,
CSAO7,CENTRAL,SAO PAULO,C7,26741,22100,
CSCULPTOR1,CENTRAL,SCULPTOR,C1,27709,22900,
CSCULPTOR3,CENTRAL,SCULPTOR,C3,27709,22900,
CSCULPTOR6,CENTRAL,SCULPTOR,C6,27709,22900,
CSEIYA1,CENTRAL,SEIYA,C1,47069,38900,
CSEIYA2,CENTRAL,SEIYA,C2,47069,38900,
CSEIYA3,CENTRAL,SEIYA,C3,47069,38900,
CSEIYA4,CENTRAL,SEIYA,C4,47069,38900,
CSEIYA5,CENTRAL,SEIYA,C5,47069,38900,
CSELENE1,CENTRAL,SELENE,C1,44649,36900,
CSELENE2,CENTRAL,SELENE,C2,44649,36900,
CSELENE4,CENTRAL,SELENE,C4,44649,36900,
CSEQUOIA1,CENTRAL,SEQUOIA,C1,44649,36900,
CSEQUOIA3,CENTRAL,SEQUOIA,C3,44649,36900,
CSERENITY2,CENTRAL,SERENITY,C2,39325,32500,
CSERENITY4,CENTRAL,SERENITY,C4,39325,32500,
CSERRA1,CENTRAL,SERRA,C1,47069,38900,
CSERRA2,CENTRAL,SERRA,C2,47069,38900,
CSERRA3,CENTRAL,SERRA,C3,47069,38900,
CSERRA4,CENTRAL,SERRA,C4,47069,38900,
CSERRA5,CENTRAL,SERRA,C5,47069,38900,
CSET187,CENTRAL,SET,C187,27709,22900,
CSET188,CENTRAL,SET,C188,27709,22900,
CSET4,CENTRAL,SET,C4,27709,22900,
CSET5,CENTRAL,SET,C5,27709,22900,
CSET95,CENTRAL,SET,C95,27709,22900,
CSEUL1,CENTRAL,SEUL,C1,27709,22900,
CSEUL2,CENTRAL,SEUL,C2,27709,22900,
CSEUL3,CENTRAL,SEUL,C3,27709,22900,
CSEUL5,CENTRAL,SEUL,C5,27709,22900,
CSEUL6,CENTRAL,SEUL,C6,27709,22900,
CSEULH1,CENTRAL,HYPE SEUL,C1,36179,29900,
CSEULH2,CENTRAL,HYPE SEUL,C2,36179,29900,
CSEULH3,CENTRAL,HYPE SEUL,C3,36179,29900,
CSEULH4,CENTRAL,HYPE SEUL,C4,36179,29900,
CSFRANK2,CENTRAL,FRANK SOL,C2,39325,32500,
CSFRANK3,CENTRAL,FRANK SOL,C3,39325,32500,
CSFRANK4,CENTRAL,FRANK SOL,C4,39325,32500,
CSFRANK6,CENTRAL,FRANK SOL,C6,39325,32500,
CSHANGAI1,CENTRAL,SHANGAI,C1,39325,32500,
CSHANGAI2,CENTRAL,SHANGAI,C2,39325,32500,
CSHANGAI3,CENTRAL,SHANGAI,C3,39325,32500,
CSHANGAI5,CENTRAL,SHANGAI,C5,39325,32500,
CSHE1,CENTRAL,SHE,C1,27709,22900,
CSHE2,CENTRAL,SHE,C2,27709,22900,
CSHE5,CENTRAL,SHE,C5,27709,22900,
CSHILL2,CENTRAL,SHILL,C2,27709,22900,
CSHILL4,CENTRAL,SHILL,C4,27709,22900,
CSHIRU1,CENTRAL,SHIRU,C1,47069,38900,
CSHIRU2,CENTRAL,SHIRU,C2,47069,38900,
CSHIRU3,CENTRAL,SHIRU,C3,47069,38900,
CSHIRU4,CENTRAL,SHIRU,C4,47069,38900,
CSHIRU5,CENTRAL,SHIRU,C5,47069,38900,
CSHMUEL1,CENTRAL,SHMUEL,C1,27709,22900,
CSHMUEL2,CENTRAL,SHMUEL,C2,27709,22900,
CSHMUEL3,CENTRAL,SHMUEL,C3,27709,22900,
CSHMUEL4,CENTRAL,SHMUEL,C4,27709,22900,
CSHMUEL5,CENTRAL,SHMUEL,C5,27709,22900,
CSIA1,CENTRAL,SIA,C1,47069,38900,
CSIA2,CENTRAL,SIA,C2,47069,38900,
CSIA4,CENTRAL,SIA,C4,47069,38900,
CSIA5,CENTRAL,SIA,C5,47069,38900,
CSILVERLAKE1,CENTRAL,SILVER-LAKE,C1,27709,22900,
CSILVERLAKE2,CENTRAL,SILVER-LAKE,C2,27709,22900,
CSILVERLAKE4,CENTRAL,SILVER-LAKE,C4,27709,22900,
CSILVERLAKE5,CENTRAL,SILVER-LAKE,C5,27709,22900,
CSINGAPUR1,CENTRAL,SINGAPUR,C1,26741,22100,
CSINGAPUR4,CENTRAL,SINGAPUR,C4,26741,22100,
CSINGAPUR5,CENTRAL,SINGAPUR,C5,26741,22100,
CSINGAPUR8,CENTRAL,SINGAPUR,C8,26741,22100,
CSINGER2,CENTRAL,SINGER,C2,27709,22900,
CSINGER3,CENTRAL,SINGER,C3,27709,22900,
CSINGER5,CENTRAL,SINGER,C5,27709,22900,
CSIREN1,CENTRAL,SIREN,C1,53119,43900,
CSIREN2,CENTRAL,SIREN,C2,53119,43900,
CSIREN4,CENTRAL,SIREN,C4,53119,43900,
CSIROCO1,CENTRAL,SIROCO,C1,47069,38900,
CSIROCO3,CENTRAL,SIROCO,C3,47069,38900,
CSIROCO4,CENTRAL,SIROCO,C4,47069,38900,
CSKY1,CENTRAL,SKY,C1,27709,22900,
CSKY3,CENTRAL,SKY,C3,27709,22900,
CSKY4,CENTRAL,SKY,C4,27709,22900,
CSKY5,CENTRAL,SKY,C5,27709,22900,
CSKY7,CENTRAL,SKY,C7,27709,22900,
CSNAKE1,CENTRAL,SNAKE,C1,47069,38900,
CSNAKE2,CENTRAL,SNAKE,C2,47069,38900,
CSNAKE3,CENTRAL,SNAKE,C3,47069,38900,
CSOFIA1,CENTRAL,SOFIA,C1,26741,22100,
CSOFIA3,CENTRAL,SOFIA,C3,26741,22100,
CSOFIA5,CENTRAL,SOFIA,C5,26741,22100,
CSOHO1,CENTRAL,SOHO,C1,47069,38900,
CSOHO2,CENTRAL,SOHO,C2,47069,38900,
CSOHO3,CENTRAL,SOHO,C3,47069,38900,
CSOHO4,CENTRAL,SOHO,C4,47069,38900,
CSOL1,CENTRAL,SOL,C1,47069,38900,
CSOL2,CENTRAL,SOL,C2,47069,38900,
CSOL3,CENTRAL,SOL,C3,47069,38900,
CSOL5,CENTRAL,SOL,C5,47069,38900,
CSOL6,CENTRAL,SOL,C6,47069,38900,
CSOLARIS1,CENTRAL,SOLARIS,C1,39325,32500,
CSOLARIS2,CENTRAL,SOLARIS,C2,39325,32500,
CSOLI1,CENTRAL,SOLI,C1,47069,38900,
CSOLI2,CENTRAL,SOLI,C2,47069,38900,
CSOLI3,CENTRAL,SOLI,C3,47069,38900,
CSOLI5,CENTRAL,SOLI,C5,47069,38900,
CSOLI6,CENTRAL,SOLI,C6,47069,38900,
CSORENTO1,CENTRAL,SORENTO,C1,22808,18850,
CSORENTO2,CENTRAL,SORENTO,C2,22808,18850,
CSORENTO5,CENTRAL,SORENTO,C5,22808,18850,
CSPACE,CENTRAL,SPACE,,36179,29900,
CSPINE2,CENTRAL,SPINE,C2,47069,38900,
CSPINE6,CENTRAL,SPINE,C6,47069,38900,
CSPINE7,CENTRAL,SPINE,C7,47069,38900,
CSPINE8,CENTRAL,SPINE,C8,47069,38900,
CSPRING2,CENTRAL,SPRING,C2,36179,29900,
CSPRISMA1,CENTRAL,SOL PRISMA,C1,36179,29900,
CSTAR3,CENTRAL,STAR,C3,36179,29900,
CSTARK1,CENTRAL,STARK,C1,42229,34900,
CSTARK2,CENTRAL,STARK,C2,42229,34900,
CSTARK4,CENTRAL,STARK,C4,42229,34900,
CSTARK5,CENTRAL,STARK,C5,42229,34900,
CSTEVEN1,CENTRAL,STEVEN,C1,33759,27900,
CSTEVEN2,CENTRAL,STEVEN,C2,33759,27900,
CSTEVEN3,CENTRAL,STEVEN,C3,33759,27900,
CSTRAT2,CENTRAL,STRAT,C2,27709,22900,
CSTRAT3,CENTRAL,STRAT,C3,27709,22900,
CSTRAT4,CENTRAL,STRAT,C4,27709,22900,
CSTRAT5,CENTRAL,STRAT,C5,27709,22900,
CSTRAY1,CENTRAL,STRAY,C1,51909,42900,
CSTRAY2,CENTRAL,STRAY,C2,51909,42900,
CSTRAY3,CENTRAL,STRAY,C3,51909,42900,
CSTRIKE1,CENTRAL,STRIKE,C1,47069,38900,
CSTRIKE2,CENTRAL,STRIKE,C2,47069,38900,
CSTRIKE5,CENTRAL,STRIKE,C5,47069,38900,
CSTRIPE2,CENTRAL,STRIPE,C2,36179,29900,
CSTRONG1,CENTRAL,STRONG,C1,27709,22900,
CSTRONG2,CENTRAL,STRONG,C2,27709,22900,
CSTRONG3,CENTRAL,STRONG,C3,27709,22900,
CSTRONG4,CENTRAL,STRONG,C4,27709,22900,
CSTRONG5,CENTRAL,STRONG,C5,27709,22900,
CSTYLO11,CENTRAL,STYLO 11,,36179,29900,
CSTYLO3,CENTRAL,STYLO,C3,36179,29900,
CSTYLO4,CENTRAL,STYLO,C4,36179,29900,
CSTYLO5,CENTRAL,STYLO,C5,36179,29900,
CSUCO1,CENTRAL,SUCO,C1,44649,36900,
CSUCO4,CENTRAL,SUCO,C4,44649,36900,
CSUCO5,CENTRAL,SUCO,C5,44649,36900,
CSUMMIT1,CENTRAL,SUMMIT,C1,54329,44900,
CSUMMIT2,CENTRAL,SUMMIT,C2,54329,44900,
CSUMMIT3,CENTRAL,SUMMIT,C3,54329,44900,
CSUN1,CENTRAL,SUN,C1,47069,38900,
CSUN2,CENTRAL,SUN,C2,47069,38900,
CSUN23,CENTRAL,SUN2,C2,42229,34900,
CSUN3,CENTRAL,SUN,C3,47069,38900,
CSUN36,CENTRAL,SUN3,C6,44649,36900,
CSUN4,CENTRAL,SUN,C4,47069,38900,
CSUN48,CENTRAL,SUN4,C8,44649,36900,
CSUN5,CENTRAL,SUN,C5,47069,38900,
CSUN6,CENTRAL,SUN,C6,47069,38900,
CSUN7,CENTRAL,SUN,C7,47069,38900,
CSUN8,CENTRAL,SUN,C8,47069,38900,
CSUNM2,CENTRAL,SUN MINERAL,C2,47069,38900,
CSUNM4,CENTRAL,SUN MINERAL,C4,47069,38900,
CSUNM5,CENTRAL,SUN MINERAL,C5,47069,38900,
CSUNM6,CENTRAL,SUN MINERAL,C6,47069,38900,
CSUNM7,CENTRAL,SUN MINERAL,C7,47069,38900,
CSUNM8,CENTRAL,SUN MINERAL,C8,47069,38900,
CSUNMG15,CENTRAL,SUN MINERAL CG15,,47069,38900,
CSUNNY1,CENTRAL,SUNNY,C1,39325,32500,
CSUNNY4,CENTRAL,SUNNY,C4,39325,32500,
CSUNNY5,CENTRAL,SUNNY,C5,39325,32500,
CSVEN1,CENTRAL,SVEN,C1,44649,36900,
CSVEN2,CENTRAL,SVEN,C2,44649,36900,
CSVEN3,CENTRAL,SVEN,C3,44649,36900,
CSVEN4,CENTRAL,SVEN,C4,44649,36900,
CSVEN5,CENTRAL,SVEN,C5,44649,36900,
CSWITCH1,CENTRAL,SWITCH,C1,55539,45900,
CSWITCH2,CENTRAL,SWITCH,C2,55539,45900,
CSWITCH3,CENTRAL,SWITCH,C3,55539,45900,
CSWITCH5,CENTRAL,SWITCH,C5,55539,45900,
CSWM16,CENTRAL,SWM16,,22808,18850,
CSWOSH1,CENTRAL,SWOSH,C1,33759,27900,
CSWOSH108,CENTRAL,SWOSH,C108,33759,27900,
CSWOSH175,CENTRAL,SWOSH,C175,33759,27900,
CSWOSH188,CENTRAL,SWOSH,C188,33759,27900,
CSWOSH310,CENTRAL,SWOSH,C310,33759,27900,
CSWOSH4,CENTRAL,SWOSH,C4,33759,27900,
CSWOSH5,CENTRAL,SWOSH,C5,33759,27900,
CSYDNEY4,CENTRAL,SYDNEY,C4,22808,18850,
CSYNC1,CENTRAL,SYNC,C1,51909,42900,
CSYNC3,CENTRAL,SYNC,C3,51909,42900,
CSYNC5,CENTRAL,SYNC,C5,51909,42900,
CTATE1,CENTRAL,TATE,C1,47069,38900,
CTATE2,CENTRAL,TATE,C2,47069,38900,
CTATE5,CENTRAL,TATE,C5,47069,38900,
CTEFI3,CENTRAL,TEFI,C3,27709,22900,
CTEFI4,CENTRAL,TEFI,C4,27709,22900,
CTEFI5,CENTRAL,TEFI,C5,27709,22900,
CTEFI6,CENTRAL,TEFI,C6,27709,22900,
CTELAVIV1,CENTRAL,TEL AVIV,C1,51909,42900,
CTELAVIV2,CENTRAL,TEL AVIV,C2,51909,42900,
CTELAVIV3,CENTRAL,TEL AVIV,C3,51909,42900,
CTELAVIV5,CENTRAL,TEL AVIV,C5,51909,42900,
CTEON1,CENTRAL,TEON,C1,47069,38900,
CTEON2,CENTRAL,TEON,C2,47069,38900,
CTEON4,CENTRAL,TEON,C4,47069,38900,
CTERCO1,CENTRAL,TERCO,C1,47069,38900,
CTERCO2,CENTRAL,TERCO,C2,47069,38900,
CTERCO4,CENTRAL,TERCO,C4,47069,38900,
CTERMA1,CENTRAL,TERMA,C1,47069,38900,
CTEVA1,CENTRAL,TEVA,C1,47069,38900,
CTEVA2,CENTRAL,TEVA,C2,47069,38900,
CTEVA4,CENTRAL,TEVA,C4,47069,38900,
CTHEO1,CENTRAL,THEO,C1,33759,27900,
CTHEO2,CENTRAL,THEO,C2,33759,27900,
CTHEO4,CENTRAL,THEO,C4,33759,27900,
CTIBET1,CENTRAL,TIBET,C1,26741,22100,
CTIBET2,CENTRAL,TIBET,C2,26741,22100,
CTIBET4,CENTRAL,TIBET,C4,26741,22100,
CTIBET7,CENTRAL,TIBET,C7,26741,22100,
CTIBET8,CENTRAL,TIBET,C8,26741,22100,
CTIFLIS1,CENTRAL,TIFLIS,C1,39325,32500,
CTIFLIS2,CENTRAL,TIFLIS,C2,39325,32500,
CTIFLIS3,CENTRAL,TIFLIS,C3,39325,32500,
CTIFLIS4,CENTRAL,TIFLIS,C4,39325,32500,
CTIFLIS5,CENTRAL,TIFLIS,C5,39325,32500,
CTINKER2,CENTRAL,TINKER,C2,33759,27900,
CTINKER3,CENTRAL,TINKER,C3,33759,27900,
CTINKER4,CENTRAL,TINKER,C4,33759,27900,
CTITA1,CENTRAL,TITA,C1,36179,29900,
CTITAN1,CENTRAL,TITAN,C1,39325,32500,
CTITAN3,CENTRAL,TITAN,C3,39325,32500,
CTITI2,CENTRAL,TITI,C2,48279,39900,
CTITI4,CENTRAL,TITI,C4,48279,39900,
CTITI5,CENTRAL,TITI,C5,48279,39900,
CTOKYO1,CENTRAL,TOKYO,C1,47069,38900,
CTOKYO10,CENTRAL,TOKYO,C10,47069,38900,
CTOKYO11,CENTRAL,TOKYO,C11,47069,38900,
CTOKYO2,CENTRAL,TOKYO,C2,47069,38900,
CTOKYO3,CENTRAL,TOKYO,C3,47069,38900,
CTOKYO4,CENTRAL,TOKYO,C4,47069,38900,
CTOKYO5,CENTRAL,TOKYO,C5,47069,38900,
CTOKYO6,CENTRAL,TOKYO,C6,47069,38900,
CTOP,CENTRAL,TOP RX,,9184,7590,
CTORNADO2,CENTRAL,TORNADO,C2,33759,27900,
CTORNADO5,CENTRAL,TORNADO,C5,33759,27900,
CTORNADO8,CENTRAL,TORNADO,C8,33759,27900,
CTORONTO1,CENTRAL,TORONTO,C1,44649,36900,
CTR3517,CENTRAL,TR3517,,27709,22900,
CTR3517537,CENTRAL,TR3517,C537,27709,22900,
CTR35175371,CENTRAL,TR3517,C5371,27709,22900,
CTR3517539,CENTRAL,TR3517,C539,27709,22900,
CTRACE1,CENTRAL,TRACE,C1,53119,43900,
